Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
2501,0.28373927,0.09123696,0.02380799,0.09806863,0.097786725,0.055863876,0.106760904,0.114866756,0.049809214,0.078059696
2502,0.26533902,0.07543451,0.002177429,0.5236538,0.038655296,0.026371885,0.037981763,0.015361515,0.0019991302,0.013025602
2503,0.2990397,0.04146118,0.061641984,0.038507815,0.106656,0.03975397,0.10473293,0.15678957,0.032949988,0.11846671
2504,0.25414476,0.030234754,0.0116726495,0.13497023,0.19461209,0.093018375,0.098571174,0.120645754,0.016815368,0.04531489
2505,0.35743716,0.59394705,0.0016244616,0.017461386,0.0069271936,0.0009015905,0.019565353,0.0013084516,0.0004543207,0.0003730177
2506,0.38647106,0.1198397,0.014553679,0.27177194,0.035264757,0.053453404,0.057293057,0.034001265,0.0023055496,0.025045557
2507,0.87366754,0.06715883,0.0052464386,0.0048839985,0.008889038,0.004994591,0.008423274,0.014370856,0.009773649,0.002591821
2508,0.9054554,0.044020347,0.0041270964,0.0034355952,0.007853944,0.0013704669,0.009666561,0.019950505,0.0005481676,0.003571793
2509,0.80959594,0.08070744,0.0016956559,0.013950414,0.025328461,0.0050160675,0.026847847,0.025422778,0.0064619845,0.0049735093
2510,0.998792,0.00084367197,2.2463796e-06,1.5380078e-06,0.00028623306,4.2885604e-06,3.299199e-05,3.5009638e-05,1.289529e-07,1.9229847e-06
2511,0.2291441,0.32141134,0.12413377,0.069036745,0.030961543,0.14248188,0.04583935,0.0034916112,0.025054216,0.008445469
2512,0.27534968,0.15575556,0.0067071375,0.34349477,0.053395867,0.026609262,0.09939852,0.014365682,0.0051435377,0.019779958
2513,0.8580337,0.0693772,0.009239016,0.0002489275,0.03753923,0.0009723439,0.01106689,0.0025346538,0.0017598338,0.009228093
2514,0.41307002,0.4973286,0.031588335,0.0072776955,0.010028385,0.011042591,0.0192965,0.0025748513,0.006957793,0.0008352744
2515,0.1847383,0.8121062,0.00046561693,6.598322e-05,0.00072030345,0.00036545107,0.0014463557,5.2639833e-05,1.650701e-05,2.2590935e-05
2516,0.22579852,0.062842496,0.29585016,0.021821612,0.051597692,0.29366565,0.03439999,0.00059860654,0.007935262,0.0054900013
2517,0.8776784,0.009257625,0.0014131089,0.0011060142,0.010516497,0.00045857552,0.036729068,0.050374713,0.00032987286,0.012135999
2518,0.7345478,0.1060777,0.029797604,0.01948363,0.01109618,0.06734955,0.023540135,0.0017550772,0.0044678687,0.0018843942
2519,0.12121493,0.017527174,0.00092717994,0.73819196,0.034763996,0.04105775,0.024519427,0.012050841,0.0004667904,0.009280045
2520,0.9557823,0.01657418,0.00060341164,0.0028244678,0.008745292,0.0008403351,0.008814131,0.0034854165,0.00027316756,0.0020574315
2521,0.7924609,0.041137557,0.0030562244,0.0059293453,0.052588236,0.0040581967,0.04610879,0.044449657,0.004605535,0.0056055184
2522,0.24903186,0.10923077,0.042151563,0.095352024,0.17382461,0.107591234,0.06290092,0.025509201,0.0140192015,0.1203887
2523,0.8129352,0.019184053,0.005184745,0.0058057257,0.04084986,0.004559222,0.05366641,0.044612024,0.0008583359,0.012344392
2524,0.038166754,0.039718192,0.58456886,0.013595097,0.01663323,0.0586006,0.022710815,0.0017592276,0.20894024,0.015307
2525,0.55524766,0.028588718,0.008779318,0.014631994,0.11028826,0.02796386,0.066429466,0.17101495,0.0038296105,0.01322624
2526,0.6575959,0.055988047,0.027478553,0.019404074,0.033360586,0.038766388,0.03630624,0.063295946,0.015658734,0.052145492
2527,0.5577032,0.034499157,0.0038879525,0.044857144,0.055109195,0.019763032,0.07818286,0.14224297,0.002466138,0.06128832
2528,0.2716339,0.3268166,0.023443975,0.0429686,0.0468918,0.17285872,0.073000535,0.008039185,0.018625524,0.015721215
2529,0.7249039,0.18013082,7.12887e-05,0.07276397,0.0015894824,0.015328001,0.0046996935,0.00015355846,0.00020701064,0.0001521416
2530,0.5503112,0.06613299,0.02908695,0.04492639,0.11018832,0.050970353,0.05269605,0.06205498,0.014715364,0.018917516
2531,0.9494746,0.021972233,0.0018884095,0.0006632659,0.0128488215,0.00048918475,0.0059553515,0.004521726,0.0008042301,0.0013822224
2532,0.4012876,0.0034078958,0.04361939,0.001969511,0.3614525,0.032003023,0.018488977,0.09413134,0.026838519,0.016801316
2533,0.4586597,0.116387635,0.0053549265,0.114053525,0.04238102,0.15121716,0.058732394,0.017256785,0.031467516,0.004489371
2534,0.18241543,0.04560678,0.30027542,0.010693213,0.14325729,0.087006435,0.019014122,0.107182086,0.07333098,0.031218233
2535,0.0034313612,0.019056639,0.96737736,0.00036965674,0.0011129958,0.0018738179,0.0004092301,1.5761187e-05,0.0061396807,0.00021344202
2536,0.9360412,0.035598915,0.001882816,0.0012047787,0.006615347,0.000515275,0.011426344,0.0052329134,8.2316954e-05,0.0014002206
2537,0.83302265,0.014624408,0.0009123317,0.002488456,0.0060757007,0.0009720899,0.028101621,0.11043345,0.00011801355,0.0032512867
2538,0.012688742,0.00872376,0.93355566,0.00076512754,0.012529945,0.017284824,0.005094062,0.00016526777,0.008736906,0.00045584055
2539,0.85263526,0.0136687495,0.0026143698,0.014975092,0.02479893,0.0066374457,0.034402713,0.04519577,0.00025106006,0.004820691
2540,0.38592383,0.04926976,0.33247358,0.0033423027,0.04975373,0.102147885,0.024254419,0.010525174,0.034426022,0.007883243
2541,0.37240928,0.18570215,0.006548583,0.05690134,0.043208864,0.15812787,0.05969463,0.038501643,0.06714034,0.011765251
2542,0.87802714,0.0017006258,0.0019782449,0.0013045412,0.04806452,0.007687133,0.017095596,0.04274753,0.0005520202,0.0008426676
2543,0.922767,0.02340172,0.009418324,0.00065783894,0.031515107,0.0029731512,0.0032003154,0.0043857056,0.00093873637,0.00074218743
2544,0.024642052,0.017782182,0.91280353,0.00035989287,0.008295511,0.02091996,0.0012877006,0.0010063937,0.012360823,0.0005420401
2545,0.6385448,0.12972943,0.017252369,0.0025853186,0.07674449,0.01871703,0.038376205,0.008228742,0.007550128,0.062271245
2546,0.7892776,0.18951778,0.0012519403,0.0033670943,0.008008896,0.0029661276,0.002643474,0.0012688922,0.00030668796,0.0013914533
2547,0.1698442,0.82970154,4.171603e-05,3.9670476e-06,0.000108575485,3.2943856e-06,0.00025737868,3.8353828e-05,4.909601e-07,4.157436e-07
2548,0.89987177,0.08076871,0.0006423498,0.0006147976,0.008663569,0.0024554385,0.0036201507,0.00075594615,0.00041718056,0.00219009
2549,0.415808,0.31485602,0.050280884,0.046016924,0.06570238,0.013934574,0.056470115,0.02022877,0.008156787,0.0085454695
2550,0.7103207,0.2303368,0.008862453,0.015672427,0.01098231,0.0064218407,0.013389717,0.0015441157,0.0012877341,0.0011819499
2551,0.24449097,0.40028027,0.04784573,0.13725097,0.032992076,0.033930596,0.052928958,0.019262677,0.012223026,0.018794715
2552,0.53749675,0.12591167,0.012263277,0.12647049,0.034418598,0.03190822,0.053832456,0.04619353,0.006610906,0.024894137
2553,0.9196542,0.033816006,0.00061784504,0.0012809588,0.006471528,0.00042619416,0.009598432,0.026299085,0.00062299083,0.0012125996
2554,0.09983347,0.5610547,0.095234506,0.04244376,0.04064935,0.0220214,0.059166193,0.016705941,0.041000865,0.021889787
2555,0.13449551,0.83394146,0.0069636027,0.010829145,0.002904674,0.0022295634,0.0059177103,0.0010478669,0.00064180995,0.0010287382
2556,0.3764576,0.19043377,0.03584629,0.033516064,0.039279122,0.21064602,0.054492798,0.025565622,0.027449217,0.006313361
2557,0.9345189,0.010324533,0.0004918635,0.0032158769,0.0100236,0.00059455016,0.019099126,0.020581067,9.311187e-05,0.0010573365
2558,0.31744424,0.022114046,0.0017251403,0.4011768,0.069068976,0.107812054,0.027373245,0.042057727,0.0056250636,0.0056027733
2559,0.13366997,0.0068903533,0.5229053,0.0008422957,0.095977224,0.19395076,0.005300772,0.004862281,0.03427589,0.001325222
2560,0.99950147,0.00042877736,7.875276e-06,1.2559219e-06,4.1797346e-05,2.3702626e-06,9.33601e-06,3.7428415e-06,8.0432443e-07,2.5326033e-06
2561,0.883668,0.031957302,0.005717546,0.042966083,0.012277615,0.003885309,0.008440361,0.0066569275,0.0010445686,0.0033863455
2562,0.18338312,0.12864779,0.04455989,0.13836977,0.02488383,0.40905547,0.03277139,0.0027777713,0.03242945,0.0031214291
2563,0.9863896,0.012705905,6.109772e-05,1.0303273e-05,0.00045288014,8.204292e-06,0.00034258864,1.22972515e-05,2.5412219e-06,1.4480406e-05
2564,0.34097767,0.023375627,0.20118079,0.0069369245,0.15404366,0.05206716,0.031028965,0.036798425,0.11436671,0.039223958
2565,0.6854945,0.02597433,0.004921255,0.03135286,0.03626952,0.01747914,0.040000394,0.13133228,0.004287486,0.022888198
2566,0.41386268,0.15839235,0.0146551095,0.14388143,0.04274779,0.13093004,0.05786267,0.012394744,0.015562534,0.009710807
2567,0.7493694,0.04382786,0.010414783,0.007945676,0.039802276,0.038987283,0.045755308,0.05826299,0.0034221723,0.0022121845
2568,0.25157487,0.037232477,0.027477933,0.036946364,0.19413416,0.06115213,0.037592873,0.26702955,0.0131717995,0.07368787
2569,0.04761621,0.7402858,0.17460918,0.008007879,0.0018428488,0.013577343,0.004392559,0.00041094347,0.008790436,0.00046669826
2570,0.73214537,0.07532848,0.0019557371,0.048023596,0.038366657,0.019743111,0.008330203,0.07382114,0.0011359166,0.0011497855
2571,0.46130887,0.5252107,0.0017524202,0.0009070383,0.002914886,0.00013956723,0.0061518643,0.0012610315,0.00011754633,0.00023622805
2572,0.5250697,0.24152078,0.011890695,0.009762994,0.019343928,0.15023635,0.027675219,0.002142225,0.010540726,0.0018174031
2573,0.024492448,0.020302242,0.86109865,0.0030762004,0.0053210044,0.042492453,0.0049103945,0.00048015808,0.036090128,0.0017361091
2574,0.1936648,0.58937263,0.07037317,0.019724248,0.033542622,0.020991052,0.03276397,0.016002022,0.01532564,0.008239867
2575,0.60500735,0.13231638,0.0019247576,0.09893544,0.030863076,0.06082813,0.041225377,0.0078021814,0.0015688782,0.01952846
2576,0.4577744,0.031066753,0.020118762,0.14053062,0.073991224,0.075239606,0.06414008,0.08988274,0.029621476,0.017634273
2577,0.15214258,0.025514048,0.28830662,0.02822775,0.0850375,0.14844882,0.018969798,0.21154234,0.02884532,0.012965164
2578,0.68839604,0.09294847,0.010471299,0.014166546,0.034107905,0.026897984,0.06107712,0.04119786,0.024605762,0.006130991
2579,0.9974503,0.0015214529,1.8950086e-05,3.0061945e-05,0.0003556276,1.0832915e-05,0.00011525767,0.0004904628,3.1362524e-07,6.7547226e-06
2580,0.9970811,0.0010045568,3.8674098e-05,3.087317e-05,0.00095598353,1.2491553e-05,0.00053492835,0.00028809207,5.993467e-06,4.734899e-05
2581,0.25849134,0.053340018,0.08450919,0.08791698,0.15373065,0.12145332,0.075615264,0.07970649,0.021048743,0.06418805
2582,0.2051001,0.040982574,0.2586372,0.05917908,0.16391383,0.107121564,0.043695364,0.017129235,0.07261053,0.03163052
2583,0.9982002,0.0007124228,6.644261e-05,4.378881e-06,0.00053664326,1.3770543e-05,0.0002776525,0.00016795198,1.0061393e-06,1.9628806e-05
2584,0.88360196,0.028615765,0.0015507881,0.008202694,0.014710984,0.0016015618,0.029073264,0.030340437,0.00087512215,0.0014272728
2585,0.28655395,0.032228496,0.005894811,0.06384111,0.28142065,0.24611193,0.03136244,0.032477867,0.017103873,0.003004814
2586,0.814652,0.021075772,0.012254108,0.012324797,0.03150637,0.009661697,0.008598947,0.082730494,0.0042672623,0.002928517
2587,0.7593917,0.048660453,0.005037822,0.012667553,0.04094661,0.009507227,0.027081484,0.08303632,0.003192139,0.010478696
2588,0.84263885,0.10223078,0.003198583,0.0012710259,0.027779132,0.008891403,0.0064945486,0.001844102,0.0032657809,0.0023859628
2589,0.19549616,0.49507737,0.015294132,0.064204186,0.07823184,0.081633404,0.04999559,0.0017681927,0.008676412,0.009622734
2590,0.12790449,0.106240466,0.33071697,0.01736395,0.050758634,0.07225398,0.028298939,0.038042724,0.20130815,0.027111787
2591,0.40154657,0.016127178,0.013382246,0.014230597,0.106229454,0.0071529844,0.06687403,0.33291426,0.0025967513,0.03894592
2592,0.15863028,0.51770186,0.075945444,0.07481301,0.038017657,0.060900338,0.04103344,0.007738477,0.013942562,0.011276832
2593,0.5852632,0.046623275,0.0058755884,0.04495106,0.03903215,0.014571479,0.057077266,0.18198586,0.0055334526,0.019086681
2594,0.19211306,0.021240523,0.03712172,0.09947738,0.20438513,0.29784238,0.028090563,0.08005079,0.008238803,0.031439587
2595,0.20174718,0.3087114,0.28269482,0.015355734,0.0037461068,0.1601979,0.012417235,0.00031471477,0.013005781,0.0018090698
2596,0.44293764,0.1519591,0.010226165,0.15152577,0.03964903,0.021775391,0.10777228,0.048551727,0.0076630143,0.017940015
2597,0.59649235,0.059496194,0.0030912282,0.039234485,0.050054826,0.010567932,0.13792886,0.07310271,0.0036675825,0.026363792
2598,0.9972892,0.00080891,0.00013164667,6.450435e-06,0.0013051156,0.000100507255,0.00027343017,1.7209857e-05,1.8854178e-05,4.8771417e-05
2599,0.99616134,0.0036580171,1.1610982e-06,1.9634097e-06,9.606584e-05,1.4690708e-06,6.6529414e-05,1.1483643e-05,1.0920264e-07,1.7357162e-06
2600,0.5472222,0.04256272,0.008938538,0.13719828,0.044471264,0.02484275,0.115520805,0.060524724,0.010367457,0.008351291
2601,0.22028632,0.018749554,0.029998204,0.20303924,0.1250922,0.120017424,0.034749426,0.17645861,0.028753921,0.042855106
2602,0.740692,0.008183101,0.0024826052,0.0071532815,0.02974958,0.0071774446,0.06478119,0.109373204,0.0034904361,0.026917111
2603,0.9675761,0.014844346,0.0040548756,0.00020218894,0.00509674,0.0004894291,0.003615295,0.0031458028,0.00018210485,0.00079310435
2604,0.74299175,0.018808719,0.0028679953,0.0028424107,0.021001676,0.0020810997,0.030405734,0.16082919,0.000235359,0.017936086
2605,0.96254075,0.009317501,0.00022899975,0.0004354127,0.004090023,0.00018642617,0.005244919,0.017671362,2.849055e-05,0.00025603792
2606,0.9952683,0.0005493021,0.000291518,4.1846666e-05,0.0026007965,0.00013829452,0.00039268122,0.00046162977,5.0324536e-05,0.00020515546
2607,0.9846489,0.0062038987,0.002313618,0.00027302594,0.0030470507,0.00020385845,0.0018662306,0.0010590501,6.403322e-05,0.00032035424
2608,0.18106002,0.25455874,0.12610634,0.10886544,0.04062675,0.054870714,0.054513004,0.019796738,0.08910342,0.07049886
2609,0.16741379,0.05388508,0.068457544,0.23043203,0.059691183,0.12729631,0.06500804,0.12665543,0.07680452,0.02435598
2610,0.19382457,0.046157915,0.06923961,0.28323144,0.0524356,0.27566355,0.028277773,0.020936983,0.0159831,0.014249324
2611,0.026480114,0.8967224,0.056521386,0.0015764224,0.0027872545,0.0031119287,0.009024006,0.00018465395,0.0029352033,0.0006567399
2612,0.97460824,0.0020605691,0.0006378523,0.0006749967,0.0039614197,0.0007107408,0.0043685925,0.012069619,7.604442e-05,0.0008318825
2613,0.32763758,0.5882459,0.009548523,0.008712523,0.005580001,0.0320713,0.01888934,0.00081756077,0.0050931945,0.0034040061
2614,0.5570946,0.4131411,0.0062378957,0.001150032,0.012405259,0.001124294,0.00589279,0.0007666653,0.0013496971,0.0008377791
2615,0.54173934,0.043039743,0.017107617,0.04568517,0.13191114,0.03328141,0.055023585,0.0903718,0.02186156,0.019978672
2616,0.997232,0.0012816244,1.07276655e-05,9.869602e-06,0.0006112731,1.6222144e-05,0.000614322,0.00016586654,3.053107e-06,5.5009386e-05
2617,0.32361454,0.25898707,0.008728768,0.09022295,0.17592004,0.038500965,0.06694049,0.020934397,0.00855874,0.0075920774
2618,0.9763108,0.01923411,0.00012145447,0.001776328,0.0005723553,0.0005246105,0.001302066,5.4069515e-05,4.876228e-05,5.5311844e-05
2619,0.34726968,0.07914887,0.103169106,0.07673389,0.08970519,0.022088865,0.042629257,0.077652216,0.018873686,0.14272922
2620,0.99750143,0.00090161007,1.363669e-05,3.269307e-05,0.00027140716,2.753068e-06,0.001015915,0.00022196799,1.9478202e-07,3.845835e-05
2621,0.95958,0.0021571738,0.00036506433,0.0004469497,0.008540434,0.00018783972,0.011921109,0.012760383,9.824134e-05,0.003942866
2622,0.66420674,0.0451828,0.03266327,0.019562507,0.11932408,0.0476061,0.027365841,0.018221712,0.010993253,0.014873697
2623,0.48181787,0.32227778,0.039940905,0.023300244,0.027339345,0.0024060435,0.05495922,0.012729897,0.027375348,0.007853344
2624,0.18358968,0.61993575,0.04513155,0.009719313,0.012062634,0.09100875,0.027765805,0.00054096355,0.008718046,0.0015274944
2625,0.44670087,0.028367544,0.001421086,0.27855656,0.051223088,0.07088654,0.046166588,0.066432975,0.0022227268,0.008022149
2626,0.8666544,0.0069719665,0.0008839026,0.0008573302,0.0127948485,0.00081534643,0.017730672,0.08849963,0.00027299358,0.00451889
2627,0.75541735,0.010396036,0.0008773417,0.015806759,0.02402823,0.0037497613,0.029415714,0.15421551,0.00091464305,0.0051785256
2628,0.6924594,0.2155654,0.0034833555,0.013391568,0.017243143,0.00410286,0.026491458,0.021957133,0.0018345914,0.0034711573
2629,0.1749897,0.2006772,0.07999971,0.12080393,0.14077447,0.058659796,0.08386296,0.07414228,0.03232497,0.033764873
2630,0.0033961153,0.008278609,0.9658302,9.880969e-05,0.0020968304,0.0069713644,0.0015288241,8.769014e-06,0.0116563765,0.00013424091
2631,0.71173656,0.03736798,0.016432121,0.0073449267,0.080133095,0.015018589,0.03181733,0.052384056,0.030610166,0.01715521
2632,0.13365898,0.062822476,0.034802675,0.54664737,0.04124582,0.14581951,0.01406399,0.004374405,0.013674444,0.0028902863
2633,0.16870393,0.121883295,0.4289163,0.020568127,0.10642198,0.0355888,0.062874205,0.009595693,0.037774783,0.007672768
2634,0.05151956,0.11314125,0.53730214,0.040847383,0.031948894,0.107124984,0.03715048,0.008515217,0.05956238,0.012887745
2635,0.37376282,0.033201694,0.009594414,0.15625317,0.10081587,0.13694319,0.06678009,0.050239082,0.021359192,0.05105043
2636,0.9954123,0.001928006,0.00029666378,2.684197e-05,0.0014875524,5.9020444e-05,0.00030410528,0.00020772639,0.00021411951,6.3685475e-05
2637,0.60101515,0.11042801,0.010991828,0.04888473,0.04096557,0.095391266,0.029929645,0.030797321,0.009879271,0.02171721
2638,0.2886742,0.5554886,0.0035247903,0.095128216,0.008918851,0.017768063,0.026851004,0.0007366186,0.0008087611,0.0021009461
2639,0.029017791,0.08766119,0.7296259,0.0056925016,0.009845869,0.04553024,0.01566615,0.00043316366,0.073322654,0.0032046596
2640,0.43246484,0.31144223,0.035820473,0.05060214,0.017773042,0.108494356,0.031719595,0.0048966184,0.004895022,0.0018916408
2641,0.80138344,0.036651958,0.0030100953,0.009724471,0.045640137,0.008685224,0.046873022,0.03496186,0.0052283853,0.007841427
2642,0.9511715,0.024134863,0.00056005904,0.0014133445,0.009542406,0.0034983268,0.005258356,0.0035813246,0.00026104445,0.00057863846
2643,0.99113727,0.0034410646,3.591551e-05,3.5670084e-05,0.003114292,0.00010823216,0.0014382998,0.00043409495,4.7804733e-05,0.0002073808
2644,0.9909491,0.000615807,0.00034175089,1.3882719e-05,0.0041843555,4.8272617e-05,0.001877449,0.0009963353,0.00028902592,0.00068389595
2645,0.9744786,0.002617421,0.00026300232,0.00011867836,0.009183786,0.00057786156,0.005664929,0.0055721262,0.00013300705,0.0013905142
2646,0.31400532,0.03164094,0.013253317,0.05892481,0.0923795,0.026637305,0.09697434,0.19043826,0.030469215,0.14527701
2647,0.9082561,0.059460472,0.0009889522,0.00079175277,0.019310627,0.0012509273,0.0073070196,0.0013967259,0.00037977737,0.0008575057
2648,0.9819064,0.004487718,0.00056556344,0.00013696782,0.0064926203,0.0001553774,0.003931721,0.001359578,0.00026515135,0.000699004
2649,0.44198567,0.044435613,0.0104612615,0.1612325,0.084888354,0.04122827,0.07800702,0.10197741,0.012195686,0.023588229
2650,0.41567785,0.52624536,0.0072040386,0.0061273607,0.010354257,0.005714309,0.02217873,0.0012852009,0.0014978265,0.00371499
2651,0.94513553,0.02725493,0.0016658251,0.0005553381,0.011385641,0.0021829358,0.0056121936,0.0026272747,0.0004725914,0.003107644
2652,0.57841426,0.051216774,0.005769207,0.058369692,0.059641253,0.015340423,0.06665029,0.13954787,0.007446713,0.017603563
2653,0.95358586,0.037535515,0.00036761744,0.0002403839,0.0031908744,0.0003640123,0.0034562717,0.000613634,2.301765e-05,0.00062286353
2654,0.47194606,0.036282424,0.060447615,0.015969124,0.052802727,0.03385421,0.04629469,0.1140163,0.05962092,0.10876603
2655,0.5759407,0.09800872,0.0009037686,0.25739178,0.0064340937,0.036988996,0.01758855,0.0026958617,0.0021699497,0.0018777442
2656,0.543369,0.02416125,0.0057741185,0.020013027,0.040395834,0.06689037,0.028517706,0.24836226,0.0010453239,0.021471111
2657,0.270661,0.09790313,0.13651995,0.031210251,0.03766823,0.24603859,0.07568234,0.01816519,0.08041665,0.0057346313
2658,0.78488755,0.051045448,0.010421743,0.0061765364,0.06118338,0.026529497,0.029449875,0.011547375,0.008549729,0.010208858
2659,0.9949379,0.003854288,1.0343481e-05,1.9745803e-05,0.00033208204,8.3100795e-06,0.00061883143,0.00015340015,1.0972626e-06,6.399392e-05
2660,0.07356403,0.22063716,0.0033691856,0.67615134,0.0013759175,0.01599837,0.005927793,0.0004637006,0.0019126,0.00059991266
2661,0.012398813,0.017419843,0.9265918,0.0011152931,0.007938174,0.025561789,0.0012771622,0.00021989505,0.0071726255,0.00030449126
2662,0.24541165,0.09408257,0.022102552,0.25124538,0.07842073,0.08213438,0.07762936,0.04296085,0.04902652,0.056986026
2663,0.9854761,0.0036492392,0.00018298892,0.000116356,0.003954987,5.5535835e-05,0.0029708834,0.002188697,2.0525718e-05,0.0013845898
2664,0.19449103,0.0067745065,0.032451406,0.028849235,0.052627623,0.016461683,0.030978758,0.5731526,0.009215908,0.054997336
2665,0.51817644,0.06121444,0.0041668857,0.21022893,0.047317225,0.05089006,0.06522096,0.021540605,0.006894127,0.014350299
2666,0.09176003,0.025788408,0.6699666,0.007865087,0.03496922,0.036175996,0.009055159,0.0066979723,0.08678125,0.03094045
2667,0.5420697,0.14962341,0.0028856995,0.16120607,0.03371089,0.07373078,0.0245195,0.008398417,0.0021507822,0.001704818
2668,0.24960114,0.048857927,0.24041688,0.0060837646,0.049263764,0.12005284,0.057986032,0.015429746,0.17794196,0.034365915
2669,0.17422083,0.7932891,0.006913511,0.0028045606,0.004845137,0.00482936,0.010931479,0.00072160666,0.0009245845,0.0005196608
2670,0.004108622,0.0048536374,0.947027,0.00041916495,0.008179313,0.02458082,0.0018428719,1.8844687e-05,0.008875889,9.381456e-05
2671,0.80894256,0.036690947,0.00038707818,0.07248192,0.0051515447,0.00019316487,0.06671488,0.007402836,0.0009798964,0.0010552737
2672,0.7058882,0.10947571,0.007318317,0.069626026,0.023092555,0.027889425,0.025423216,0.022579279,0.003339366,0.005368104
2673,0.61170715,0.04711721,0.010142411,0.013002222,0.11395361,0.11675462,0.036752727,0.035111006,0.006064943,0.009394123
2674,0.723731,0.043438125,0.005533575,0.034478337,0.034968402,0.071703695,0.03974203,0.012006537,0.027208593,0.0071897977
2675,0.87176883,0.02549957,0.0006037454,0.03593308,0.009003634,0.008218223,0.022481937,0.01640035,0.0011198644,0.0089705
2676,0.40618142,0.08065164,0.05535993,0.07556854,0.055681836,0.027562799,0.06535172,0.16447696,0.041526884,0.02763829
2677,0.28506544,0.012152802,0.053104386,0.026827788,0.21999674,0.14542909,0.018615127,0.15425107,0.043752674,0.040804807
2678,0.18882434,0.79542327,0.011983942,7.478518e-05,0.00093412824,0.0005888164,0.001514078,4.4107775e-05,0.00056015793,5.2351017e-05
2679,0.95642364,0.006605137,0.0039999043,0.001406494,0.011404647,0.0017122988,0.010196482,0.006245742,0.00093710615,0.0010688232
2680,0.95908225,0.003856574,0.0030626901,0.00016379013,0.017847056,0.002086101,0.008856536,0.003379353,0.0007284006,0.0009371693
2681,0.2420145,0.1841999,0.017567405,0.16743791,0.096367486,0.10107679,0.09442608,0.024945669,0.02585108,0.046113238
2682,0.83739436,0.08694682,0.0021528555,0.0039772717,0.010887975,0.0018465647,0.010422211,0.042601142,0.0005612576,0.003209667
2683,0.14579341,0.10213758,0.009123894,0.61067176,0.040690187,0.02843335,0.034549035,0.01521338,0.0066843857,0.006703176
2684,0.23766874,0.08673908,0.34989306,0.0024278949,0.1763849,0.014900471,0.02300741,0.021976436,0.05262462,0.03437732
2685,0.9428663,0.02455778,0.00017883927,0.0055458783,0.008597557,0.0014742103,0.008552816,0.0031335603,0.00037120553,0.004721713
2686,0.91696775,0.030569583,0.0022714688,0.0035394118,0.00781542,0.0059457854,0.0061919405,0.02510537,0.0010494268,0.00054389576
2687,0.22401866,0.014483085,0.017944414,0.15740576,0.15977982,0.24687125,0.073740214,0.078992456,0.008118966,0.01864532
2688,0.2862029,0.15737675,0.004411667,0.45455962,0.023971993,0.03830322,0.02139554,0.005930896,0.0030127475,0.0048346748
2689,0.3742423,0.4423602,0.057831828,0.01966914,0.011822839,0.0101932855,0.044710424,0.008051319,0.019822726,0.011295874
2690,0.9853109,0.006179192,9.6013e-05,9.314885e-05,0.0015596291,6.615612e-05,0.0049631153,0.0008473304,5.8838255e-06,0.0008787232
2691,0.78937185,0.17719255,0.0009972795,0.0119135445,0.0049695685,0.0019434737,0.009432936,0.0007527962,0.00022556764,0.0032004076
2692,0.015472753,0.016327063,0.8996553,0.0010010191,0.01824172,0.0076123215,0.0033696073,0.0007253071,0.03406209,0.0035329487
2693,0.07902182,0.1039394,0.54977155,0.048056945,0.03183291,0.073444955,0.020243855,0.0032474778,0.06732675,0.023114286
2694,0.13042383,0.09869137,0.041999497,0.41775045,0.048933193,0.15563495,0.05146012,0.011252662,0.028732393,0.015121559
2695,0.8434013,0.0739314,0.0028082798,0.051276088,0.011339765,0.006529375,0.0065878853,0.00071785424,0.00074893533,0.0026590961
2696,0.124547474,0.17438447,0.6412225,0.00034842317,0.005636266,0.026896726,0.0018521874,0.00086864555,0.023398887,0.00084437267
2697,0.10805148,0.7295145,0.00022949859,0.1298469,0.012409091,0.0046886657,0.014716416,6.232814e-05,0.00034362436,0.00013770592
2698,0.7883327,0.04942169,0.009569331,0.032634325,0.032059405,0.016143652,0.024450962,0.027018676,0.013826212,0.0065430496
2699,0.88783586,0.04712106,0.005743933,0.0044720913,0.018576378,0.0035287607,0.016832748,0.009707684,0.0016080762,0.004573313
2700,0.69678533,0.045889325,0.0035051752,0.031591605,0.046021353,0.022918928,0.08278427,0.036234464,0.005450646,0.02881896
2701,0.38212112,0.6033325,0.0011045664,0.0033855329,0.0044068024,0.0010641228,0.003526318,0.0004746831,0.00044702867,0.00013727992
2702,0.36190248,0.42730412,0.006730446,0.12876837,0.01650807,0.019003423,0.030602405,0.002804505,0.002130133,0.00424589
2703,0.43132642,0.05179262,0.0063635665,0.15987304,0.048108816,0.03076881,0.14692274,0.06425257,0.0025943487,0.057996992
2704,0.3478343,0.16545084,0.030103724,0.02052695,0.13995211,0.19362937,0.047435973,0.010659723,0.03303748,0.01136959
2705,0.7464721,0.02884146,0.0038585712,0.05776723,0.028699458,0.0061692167,0.053136423,0.060186844,0.005087794,0.00978085
2706,0.99449664,0.0012973842,0.00011877981,2.834988e-05,0.002681921,7.85118e-05,0.0009780863,0.00027285962,1.6662681e-05,3.08819e-05
2707,0.96545905,0.024899337,0.00094311615,0.0003479501,0.0033307015,0.00016168825,0.0025348708,0.0012820729,2.4567496e-05,0.0010167356
2708,0.14773996,0.2630728,0.010468909,0.47150734,0.019748239,0.030518832,0.036542755,0.007518429,0.007866114,0.0050167143
